Species,PlantedStand,Block,Canopy,Understory,OriginStand,SdlgNo,TagColor,UniqueID,Date1,Date2,Date3,Date4,Date5,Height1,Height2,Height3,HeightDate4,HeightDate5,Season1,Season2,Season3,Season4,Season5,StatusDate1,StatusDate2,StatusDate3,StatusDate4,StatusDate5,Year1,Year2,Year3,Year4,Year5,Initial Height,RtCrnHeightDate5,comments,CompAmt,CompAmt
TSHE,1460,AE105,CompPresent,CompAbsent,1197,591,WH,TSHE1197-591,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2.8,,,CompPresentCompAbsent,3
TSHE,1460,AE101,CompAbsent,CompPresent,704,58,GR,TSHE704-58,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2.9,,,CompAbsentCompPresent,2
TSHE,1460,AE103,CompAbsent,CompAbsent,704,67,GR,TSHE704-67,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2.9,,,CompAbsentCompAbsent,1
TSHE,1460,AE102,CompAbsent,CompAbsent,704,266,GR,TSHE704-266,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2.9,,,CompAbsentCompAbsent,1
TSHE,1460,AE101,CompPresent,CompAbsent,704,310,GR,TSHE704-310,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2.9,,,CompPresentCompAbsent,3
TSHE,1460,AE101,CompAbsent,CompAbsent,704,319,GR,TSHE704-319,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2.9,,,CompAbsentCompAbsent,1
TSHE,1460,AE105,CompPresent,CompPresent,704,444,GR,TSHE704-444,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2.9,,,CompPresentCompPresent,4
TSHE,1460,AE105,CompAbsent,CompAbsent,704,449,GR,TSHE704-449,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2.9,,,CompAbsentCompAbsent,1
TSHE,1460,AE102,CompPresent,CompPresent,704,544,GR,TSHE704-544,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2.9,,,CompPresentCompPresent,4
TSHE,1460,AE104,CompPresent,CompAbsent,704,551,GR,TSHE704-551,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2.9,,,CompPresentCompAbsent,3
TSHE,1460,AE104,CompAbsent,CompPresent,704,553,GR,TSHE704-553,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2.9,,,CompAbsentCompPresent,2
TSHE,1460,AE102,CompPresent,CompPresent,704,563,GR,TSHE704-563,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2.9,,,CompPresentCompPresent,4
TSHE,1460,AE103,CompAbsent,CompPresent,1197,7,WH,TSHE1197-7,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2.9,,,CompAbsentCompPresent,2
TSHE,1460,AE101,CompPresent,CompAbsent,704,9,GR,TSHE704-9,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompAbsent,3
TSHE,1460,AE102,CompAbsent,CompAbsent,704,79,GR,TSHE704-79,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompAbsentCompAbsent,1
TSHE,1460,AE101,CompPresent,CompPresent,704,88,GR,TSHE704-88,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompPresent,4
TSHE,1460,AE103,CompAbsent,CompAbsent,704,109,GR,TSHE704-109,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompAbsentCompAbsent,1
TSHE,1460,AE102,CompPresent,CompAbsent,704,208,GR,TSHE704-208,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompAbsent,3
TSHE,1460,AE102,CompPresent,CompPresent,704,224,GR,TSHE704-224,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompPresent,4
TSHE,1460,AE103,CompPresent,CompPresent,704,235,GR,TSHE704-235,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompPresent,4
TSHE,1460,AE102,CompAbsent,CompPresent,704,248,GR,TSHE704-248,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompAbsentCompPresent,2
TSHE,1460,AE104,CompPresent,CompAbsent,704,321,GR,TSHE704-321,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompAbsent,3
TSHE,1460,AE105,CompAbsent,CompPresent,704,326,GR,TSHE704-326,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompAbsentCompPresent,2
TSHE,1460,AE105,CompAbsent,CompAbsent,704,360,GR,TSHE704-360,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompAbsentCompAbsent,1
TSHE,1460,AE105,CompPresent,CompAbsent,704,460,GR,TSHE704-460,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompAbsent,3
TSHE,1460,AE101,CompPresent,CompAbsent,704,462,GR,TSHE704-462,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompAbsent,3
TSHE,1460,AE104,CompPresent,CompPresent,704,469,GR,TSHE704-469,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompPresent,4
TSHE,1460,AE103,CompAbsent,CompAbsent,704,498,GR,TSHE704-498,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompAbsentCompAbsent,1
TSHE,1460,AE103,CompPresent,CompAbsent,704,527,GR,TSHE704-527,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompAbsent,3
TSHE,1460,AE104,CompAbsent,CompPresent,704,538,GR,TSHE704-538,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompAbsentCompPresent,2
TSHE,1460,AE105,CompPresent,CompPresent,704,541,GR,TSHE704-541,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompPresent,4
TSHE,1460,AE105,CompPresent,CompAbsent,704,556,GR,TSHE704-556,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompAbsent,3
TSHE,1460,AE105,CompPresent,CompAbsent,704,572,GR,TSHE704-572,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompAbsent,3
TSHE,1460,AE103,CompAbsent,CompPresent,1197,6,WH,TSHE1197-6,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompAbsentCompPresent,2
TSHE,1460,AE104,CompAbsent,CompPresent,1197,19,WH,TSHE1197-19,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompAbsentCompPresent,2
TSHE,1460,AE105,CompPresent,CompPresent,1197,22,WH,TSHE1197-22,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompPresent,4
TSHE,1460,AE105,CompPresent,CompPresent,1197,25,WH,TSHE1197-25,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompPresent,4
TSHE,1460,AE104,CompAbsent,CompPresent,1197,34,WH,TSHE1197-34,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompAbsentCompPresent,2
TSHE,1460,AE101,CompPresent,CompPresent,1197,60,WH,TSHE1197-60,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompPresent,4
TSHE,1460,AE101,CompAbsent,CompPresent,1197,146,WH,TSHE1197-146,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompAbsentCompPresent,2
TSHE,1460,AE102,CompAbsent,CompPresent,1197,244,WH,TSHE1197-244,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompAbsentCompPresent,2
TSHE,1460,AE103,CompPresent,CompAbsent,1197,373,WH,TSHE1197-373,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompAbsent,3
TSHE,1460,AE103,CompAbsent,CompPresent,1197,379,,TSHE1197-379,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompAbsentCompPresent,2
TSHE,1460,AE104,CompAbsent,CompPresent,1197,389,WH,TSHE1197-389,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompAbsentCompPresent,2
TSHE,1460,AE104,CompPresent,CompAbsent,1197,447,WH,TSHE1197-447,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompAbsent,3
TSHE,1460,AE101,CompAbsent,CompAbsent,1197,485,WH,TSHE1197-485,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompAbsentCompAbsent,1
TSHE,1460,AE102,CompPresent,CompAbsent,1197,502,WH,TSHE1197-502,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompAbsent,3
TSHE,1460,AE103,CompAbsent,CompAbsent,1197,518,WH,TSHE1197-518,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompAbsentCompAbsent,1
TSHE,1460,AE101,CompPresent,CompAbsent,1197,561,WH,TSHE1197-561,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompAbsent,3
TSHE,1460,AE101,CompPresent,CompPresent,1197,564,WH,TSHE1197-564,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompPresentCompPresent,4
TSHE,1460,AE101,CompAbsent,CompPresent,1197,587,WH,TSHE1197-587,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3,,,CompAbsentCompPresent,2
TSHE,1460,AE102,CompAbsent,CompPresent,704,10,GR,TSHE704-10,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompAbsentCompPresent,2
TSHE,1460,AE102,CompPresent,CompAbsent,704,37,GR,TSHE704-37,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompPresentCompAbsent,3
TSHE,1460,AE104,CompAbsent,CompPresent,704,341,GR,TSHE704-341,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompAbsentCompPresent,2
TSHE,1460,AE105,CompAbsent,CompPresent,704,414,GR,TSHE704-414,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompAbsentCompPresent,2
TSHE,1460,AE102,CompPresent,CompAbsent,704,476,GR,TSHE704-476,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompPresentCompAbsent,3
TSHE,1460,AE103,CompPresent,CompAbsent,704,548,GR,TSHE704-548,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompPresentCompAbsent,3
TSHE,1460,AE105,CompPresent,CompAbsent,704,558,GR,TSHE704-558,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompPresentCompAbsent,3
TSHE,1460,AE102,CompPresent,CompPresent,704,562,GR,TSHE704-562,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompPresentCompPresent,4
TSHE,1460,AE101,CompPresent,CompAbsent,704,569,GR,TSHE704-569,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompPresentCompAbsent,3
TSHE,1460,AE104,CompPresent,CompPresent,1197,32,WH,TSHE1197-32,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompPresentCompPresent,4
TSHE,1460,AE105,CompAbsent,CompPresent,1197,160,WH,TSHE1197-160,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompAbsentCompPresent,2
TSHE,1460,AE102,CompAbsent,CompAbsent,1197,269,WH,TSHE1197-269,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompAbsentCompAbsent,1
TSHE,1460,AE104,CompPresent,CompPresent,1197,430,WH,TSHE1197-430,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompPresentCompPresent,4
TSHE,1460,AE104,CompAbsent,CompAbsent,1197,439,WH,TSHE1197-439,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompAbsentCompAbsent,1
TSHE,1460,AE104,CompAbsent,CompPresent,1197,490,WH,TSHE1197-490,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompAbsentCompPresent,2
TSHE,1460,AE102,CompPresent,CompPresent,1197,492,WH,TSHE1197-492,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompPresentCompPresent,4
TSHE,1460,AE103,CompAbsent,CompPresent,1197,517,WH,TSHE1197-517,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompAbsentCompPresent,2
TSHE,1460,AE103,CompAbsent,CompAbsent,1197,522,WH,TSHE1197-522,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompAbsentCompAbsent,1
TSHE,1460,AE103,CompPresent,CompAbsent,1197,534,WH,TSHE1197-534,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompPresentCompAbsent,3
TSHE,1460,AE102,CompAbsent,CompAbsent,1197,544,WH,TSHE1197-544,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompAbsentCompAbsent,1
TSHE,1460,AE102,CompAbsent,CompPresent,1197,551,WH,TSHE1197-551,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompAbsentCompPresent,2
TSHE,1460,AE101,CompPresent,CompAbsent,1197,556,WH,TSHE1197-556,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.1,,,CompPresentCompAbsent,3
TSHE,1460,AE101,CompPresent,CompPresent,704,25,GR,TSHE704-25,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompPresentCompPresent,4
TSHE,1460,AE102,CompPresent,CompPresent,704,30,GR,TSHE704-30,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompPresentCompPresent,4
TSHE,1460,AE102,CompAbsent,CompPresent,704,72,GR,TSHE704-72,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompAbsentCompPresent,2
TSHE,1460,AE103,CompAbsent,CompPresent,704,106,GR,TSHE704-106,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompAbsentCompPresent,2
TSHE,1460,AE103,CompPresent,CompAbsent,704,162,GR,TSHE704-162,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompPresentCompAbsent,3
TSHE,1460,AE103,CompAbsent,CompPresent,704,207,GR,TSHE704-207,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompAbsentCompPresent,2
TSHE,1460,AE103,CompPresent,CompAbsent,704,220,GR,TSHE704-220,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompPresentCompAbsent,3
TSHE,1460,AE102,CompPresent,CompAbsent,704,233,GR,TSHE704-233,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompPresentCompAbsent,3
TSHE,1460,AE102,CompAbsent,CompPresent,704,309,GR,TSHE704-309,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompAbsentCompPresent,2
TSHE,1460,AE101,CompPresent,CompPresent,704,441,GR,TSHE704-441,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompPresentCompPresent,4
TSHE,1460,AE104,CompAbsent,CompAbsent,704,456,GR,TSHE704-456,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompAbsentCompAbsent,1
TSHE,1460,AE103,CompAbsent,CompPresent,704,528,GR,TSHE704-528,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompAbsentCompPresent,2
TSHE,1460,AE104,CompPresent,CompAbsent,1197,20,WH,TSHE1197-20,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompPresentCompAbsent,3
TSHE,1460,AE104,CompPresent,CompPresent,1197,78,WH,TSHE1197-78,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompPresentCompPresent,4
TSHE,1460,AE101,CompAbsent,CompAbsent,1197,484,WH,TSHE1197-484,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompAbsentCompAbsent,1
TSHE,1460,AE103,CompAbsent,CompPresent,1197,498,WH,TSHE1197-498,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompAbsentCompPresent,2
TSHE,1460,AE103,CompPresent,CompAbsent,1197,535,WH,TSHE1197-535,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompPresentCompAbsent,3
TSHE,1460,AE104,CompPresent,CompAbsent,1197,543,WH,TSHE1197-543,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompPresentCompAbsent,3
TSHE,1460,AE102,CompAbsent,CompAbsent,1197,546,WH,TSHE1197-546,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompAbsentCompAbsent,1
TSHE,1460,AE102,CompAbsent,CompPresent,1197,549,WH,TSHE1197-549,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompAbsentCompPresent,2
TSHE,1460,AE101,CompPresent,CompAbsent,1197,557,WH,TSHE1197-557,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.2,,,CompPresentCompAbsent,3
TSHE,1460,AE103,CompAbsent,CompAbsent,704,60,GR,TSHE704-60,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.3,,,CompAbsentCompAbsent,1
TSHE,1460,AE105,CompAbsent,CompAbsent,704,428,GR,TSHE704-428,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3.3,,,CompAbsentCompAbsent,1
TSHE,1460,AE103,CompPresent,CompPresent,704,537,GR,TSHE704-537,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.3,,,CompPresentCompPresent,4
TSHE,1460,AE105,CompAbsent,CompAbsent,704,542,GR,TSHE704-542,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.3,,,CompAbsentCompAbsent,1
TSHE,1460,AE105,CompPresent,CompAbsent,1197,4,WH,TSHE1197-4,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,3.3,,,CompPresentCompAbsent,3
TSHE,1460,AE105,CompPresent,CompAbsent,1197,26,WH,TSHE1197-26,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.3,,,CompPresentCompAbsent,3
TSHE,1460,AE102,CompPresent,CompPresent,1197,499,WH,TSHE1197-499,8/2/11,10/5/11,7/11/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.3,,,CompPresentCompPresent,4
TSHE,1460,AE101,CompPresent,CompPresent,1197,562,WH,TSHE1197-562,8/17/11,10/5/11,7/24/12,9/13/12,8/5/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,3.3,,,CompPresentCompPresent,4
